FID IID Height
2849 3057 1.66229183118431
1413 3058 1.22023583290183
1413 3059 NA
3783 3060 0.0448971196622852
3783 3061 NA
3784 3062 0.835618078261283
3784 3063 NA
613 3064 0.428393592452016
2850 3065 0.147609003070399
1725 3066 0.374344142701047
181 3067 -1.94376928334497
295 3068 -0.9022956701209
4010 3069 0.314422818827651
1414 3070 NA
1414 3071 0.146933279341329
3785 3072 -1.65223809365927
3785 3073 NA
2851 3074 NA
2852 3075 1.49183505198735
2247 3076 0.763712489613208
3934 3077 1.10602714498971
1539 3078 0.327192299213944
20 3079 0.0568813844369643
777 3080 -0.708355389876551
542 3081 1.68834852137642
2853 3082 1.49183505198735
267 3083 0.410296937025084
543 3084 0.571642827701722
543 3085 NA
3935 3086 1.02213729156696
2305 3087 -1.13519218584887
3329 3088 -0.380424021573909
3135 3089 0.751728224838529
1032 3090 NA
1032 3091 -0.835585566481892
2909 3092 1.36879760246959
544 3093 NA
544 3094 0.670922371219327
2959 3095 1.09927190330422
2959 3096 NA
268 3097 0.787681019162566
3786 3098 -0.296534168151155
1033 3099 0.331746319828322
2248 3100 1.06331910898019
2194 3101 -0.0417237454364498
2194 3102 NA
21 3103 -0.834996654773182
1092 3104 1.12867740541386
2988 3105 0.156430762632604
2306 3106 -0.434232954795052
3136 3107 1.07530337375486
3085 3108 0.790989296979073
1946 3109 0.48083057362533
2854 3110 0.33501054423316
4011 3111 -0.805064465752159
2249 3112 -0.578019594103339
3428 3113 -1.091009023276
2307 3114 1.2053766999718
2195 3142 0.412138641005827
1415 3115 -0.404530149539498
4029 3116 -0.220226393762771
22 3117 0.605875115583793
3911 3118 1.70105184203758
545 3119 0.083700511908139
2250 3120 -0.770488310030468
2855 3121 1.37921143602105
3936 3122 0.804109091414822
3562 3123 NA
269 3124 0.90764113562373
1735 3125 -1.05632115361715
1416 3126 -0.787059595674465
1540 3127 -0.181666908294362
3860 3128 -0.901378764477713
1034 3129 -1.45666428811033
2856 3130 NA
2856 3131 -0.10478593175629
2491 3132 -3.86399238566721
3331 3133 -0.521094336423614
23 3134 1.06530911767148
2857 3135 NA
3912 3136 -0.731342525976357
4031 3137 NA
1240 3138 0.542123849546554
1947 3139 NA
1947 3140 0.0747124670465003
3518 3141 -0.0448646078828944
546 3143 NA
1139 3144 1.51260877976574
1139 3145 NA
2252 3146 NA
182 3147 1.09927190330422
3787 3149 NA
3787 3150 0.412418648151437
3788 3151 3.91222944273741
1169 3152 NA
1169 3153 0.0808499139863225
1417 3154 -0.176691520404365
24 3155 -0.85955409603125
25 3156 1.20819903085269
1568 3157 0.578076643870591
2196 3158 NA
2196 3159 -2.04781903597623
3789 3160 -1.29074711138987
547 3161 -0.528725529430188
2858 3162 -0.823601301707213
2328 3163 NA
3790 3164 -0.571931741438952
3790 3165 NA
548 3166 -1.65027505463024
549 3167 0.757840615490778
26 3168 NA
27 3169 -0.0592902495138013
27 3170 NA
1987 3171 0.494186790447838
1418 3172 0.329889664951039
3498 3173 -0.434232954795052
2197 3174 NA
2197 3175 -0.269424776155353
1035 3176 0.158970081390467
2198 3177 0.901630248442131
2989 3178 NA
2859 3179 0.685935026842703
28 3180 -0.350343101372298
2199 3181 NA
3068 3182 -0.763679977833817
1699 3183 NA
1948 3184 -1.25203865327498
2329 3185 -1.56638520120749
3137 3186 0.967825145869422
1036 3188 NA
2200 3189 -1.26090670771809
550 3190 0.637997967743987
2860 3191 NA
2860 3192 0.352234637905747
1569 3193 -0.512010417565556
1569 3194 NA
1140 3195 -1.21592824712757
3791 3196 0.566092379095912
3792 3197 -0.643837330087026
2330 3198 NA
2330 3199 -0.386295895696335
29 3200 NA
3529 3201 -0.509110071648935
1949 3203 NA
1949 3204 -1.34520440279646
1653 3205 NA
3793 3206 -0.0328803431082153
30 3207 -1.56638520120749
2308 3208 NA
3794 3209 -1.24892244294341
183 3210 1.12430357250822
2861 3211 NA
1950 3212 0.649982232518666
341 3213 NA
2960 3214 0.566877594707526
1241 3215 0.895242177575101
31 3216 -0.542091337767163
2331 3217 0.149882126380042
3795 3219 NA
3795 3220 1.03935057943083
149 3221 -0.823601301707213
1037 3222 NA
1037 3223 -1.16503258952065
32 3224 0.170852158061329
3429 3225 NA
551 3226 -1.89583222424625
150 3227 0.0390252455398592
150 3228 NA
2201 3229 0.304087429709194
3563 3231 -0.482170013893768
2332 3232 -0.188675785179044
1038 3233 NA
1039 3234 0.661966497293345
3913 3235 0.0732113047377708
2862 3236 -0.432184666475444
3796 3237 0.798272037452927
1242 3238 -0.734357303581552
1170 3239 -0.533078601198293
2863 3240 0.224661091282472
1295 3241 0.459019211735414
1951 3242 -0.931459684679324
1040 3243 NA
1040 3244 -0.974516482415729
184 3245 1.5195094018406
184 3246 NA
3397 3247 NA
1419 3257 0.83438244360034
1952 3248 1.27380685183522
754 3249 0.44948874574702
3797 3250 NA
1171 3251 -0.883522625580608
1541 3252 NA
33 3253 1.75229407525932
2864 3254 1.12324043285358
1041 3255 0.182836422836008
1041 3256 NA
552 3258 1.4007878636389
552 3259 NA
1542 3260 2.06462596238567
2912 3261 NA
3430 3262 0.0867492690956384
553 3264 NA
553 3265 1.21658071232296
619 3266 NA
1726 3267 1.3773899832697
1654 3268 -0.116083132870809
185 3269 -0.00345951690450069
2913 3270 0.428393592452016
1042 3271 NA
1042 3272 0.376028234858412
2865 3273 -1.74565841307042
2450 3274 NA
2202 3275 -0.200660049953723
1420 3276 -1.73418645896957
554 3277 NA
2914 3278 -0.0681460737720931
3914 3279 1.24507308929166
186 3280 0.015056715990501
1043 3281 -0.97407217756236
4049 3282 NA
1243 3283 -0.745141519753035
1953 3284 NA
1954 3285 -0.10478593175629
1954 3286 NA
2309 3287 NA
1988 3288 -0.96130008835111
3099 3289 NA
1044 3290 NA
1044 3291 1.16843350412641
2203 3292 -0.152035927194847
34 3293 0.267697016416169
2310 3294 NA
2310 3295 0.480342176722297
270 3296 0.667516945899155
187 3297 0.113929332056005
3408 3298 -0.2359257806176
1421 3299 NA
1422 3300 -0.97880783206933
1422 3301 NA
3531 3302 -1.868797778091
2961 3303 -1.39811473460473
2961 3304 NA
2204 3305 0.351954630760136
349 3306 0.0996336330734142
1570 3307 NA
1150 3308 NA
3545 3309 0.315844224612722
3499 3310 -0.0808174022069317
1045 3311 1.20713028627633
1045 3312 NA
2866 3313 2.05740693060518
555 3314 -0.266453247949544
555 3315 NA
1551 3316 0.173411238312244
1551 3317 NA
1141 3318 -1.00923714744983
3798 3319 -0.0448646078828944
1297 3320 NA
556 3321 0.293693303676192
3799 3322 0.667516945899155
2962 3323 0.0270409807651801
2962 3324 NA
4012 3325 NA
1172 3326 NA
1172 3327 2.53690264320606
3800 3328 -0.633039471294073
3800 3329 NA
2205 3330 NA
2205 3331 0.593646402617579
1151 3332 0.614029438194629
1423 3333 -0.799632772157855
35 3334 -2.00685843932707
35 3335 NA
3801 3336 NA
3801 3337 2.75004048875029
1655 3338 NA
2963 3339 NA
2963 3340 -1.01476062639337
1046 3341 NA
1046 3342 0.694995975317604
2990 3343 1.76747314180497
3409 3344 1.24308308060037
1424 3345 NA
3802 3346 1.48864025021638
2445 3347 0.363991432809274
2964 3348 0.566092379095912
1425 3349 NA
755 3350 NA
2316 3351 0.233771979802796
2867 3352 NA
2333 3353 NA
2206 3354 1.56163069516961
3547 3355 -0.895506890355287
2965 3356 -0.811582863741965
1426 3357 NA
1426 3358 0.110822873193915
2976 3359 0.308550944705225
2976 3360 NA
2868 3920 NA
2868 3921 2.09959723719519
161 3922 -0.374311630921656
151 3923 0.852046150513539
151 3924 NA
2207 3925 NA
673 3926 0.667516945899155
476 3927 2.08321543217497
476 3928 NA
1617 3929 -1.3572412048456
2134 3930 NA
2134 3931 -4.02735753840727
969 3932 -0.0873493703272544
969 3933 NA
1871 3934 0.015056715990501
3712 3935 NA
3712 3936 0.562591152777084
3053 3937 0.233771979802796
2797 3938 NA
2797 3939 0.0899608025066469
3143 3940 -0.19454765930147
811 3941 -0.739711448284459
1872 3942 -0.662451714933478
1873 3943 0.94070123693049
3470 3944 0.269724774126833
3470 3945 NA
477 3946 1.09986781241045
2135 3947 NA
1329 3948 -0.751695713059138
3274 3949 -0.0512707240430219
2375 3950 NA
1330 3951 NA
1330 3952 -0.811028125223824
255 3953 -0.592999925071688
3713 3954 NA
3275 3955 NA
234 3956 0.887584808103814
1331 3957 0.11638313084229
3904 3958 -1.27289097249277
1994 3959 -0.440104828917482
2136 3960 0.315844224612722
2136 3961 NA
478 3962 NA
478 3963 -0.140738726080327
651 3964 1.42871892634298
2395 3965 0.0749780398638965
2395 3966 NA
2798 3967 1.83478846113695
1874 3968 0.868795648282415
1211 3969 -0.24791004539228
3382 3970 -2.45258767019811
970 3971 0.440377857226695
970 3972 NA
479 3973 NA
2799 3974 NA
2799 3975 -0.0336187513957428
132 3976 0.580933876839371
3029 3977 NA
1875 3978 0.637997967743987
1876 3979 1.7043570161606
2137 3980 NA
2137 3981 -0.72772718350978
1618 3982 1.35047767347749
1332 3983 -0.410264425245693
1332 3984 NA
2396 3985 -0.473157277324897
3714 3986 -1.519730518666
3715 3987 NA
1333 3988 1.09927190330422
2442 3989 -0.650467450158798
727 3990 0.0444775421942157
1877 3991 -0.84143593614614
2472 3992 -0.99138100855272
1334 3993 1.54856157408978
1641 3994 -0.883522625580608
1526 3995 NA
480 3996 NA
3030 3997 -0.116770196530969
2800 3998 -1.38858426861633
2801 3999 -0.533078601198293
1335 4000 NA
1335 4001 -0.0448646078828944
3716 4002 -0.140738726080327
3970 4003 -1.15663284658861
1336 4004 1.71634128093528
2138 4005 0.46056585634799
2138 4006 NA
1527 4007 1.58294393719059
1715 4008 -0.176004456744205
1337 4009 2.27066989776312
3031 4010 -0.123302164651292
971 4011 -0.147565140436127
3717 4012 NA
3717 4013 0.374019596569233
1338 4014 0.0747124670465003
1642 4015 -0.0928016669816108
481 4016 NA
481 4017 0.649982232518666
2139 4018 NA
2139 4019 0.0869623046385756
1339 4020 NA
1339 4021 0.400381846102299
3718 4022 1.36535318122056
1643 4023 NA
1643 4024 0.401551686648303
1340 4025 NA
1340 4026 -0.254468983174865
1878 4027 0.781809145040136
3719 4028 -0.277961324687467
3719 4029 NA
2376 4030 NA
345 4031 NA
3276 4032 NA
3383 4033 NA
3128 4034 NA
1093 4035 NA
256 4037 NA
1879 4038 NA
728 4039 NA
1094 4040 NA
2802 4041 NA
2295 4042 NA
1341 4043 NA
1481 4044 NA
972 4045 NA
2140 4046 NA
973 4047 NA
2911 4048 NA
1619 4049 NA
2296 4050 NA
3054 4051 NA
4030 4052 NA
3277 4053 NA
1716 4054 NA
3720 4055 NA
85 4056 NA
2141 4057 NA
2443 4058 NA
235 4059 NA
1681 4060 NA
3721 4061 NA
1231 4062 NA
974 4063 NA
1482 4064 NA
1342 4065 NA
3471 4066 NA
2297 4067 NA
1691 4068 NA
1343 4069 NA
4063 4070 NA
2142 4071 NA
3855 4072 NA
3278 4073 NA
2397 4074 NA
3384 4075 NA
2251 4076 NA
1620 4077 NA
2143 4078 NA
3722 4079 NA
614 4080 NA
1880 4081 NA
2803 4082 NA
1134 4083 NA
1483 4084 NA
236 4085 NA
482 4086 NA
1318 4087 NA
778 4088 NA
1644 4089 NA
483 4090 NA
320 4091 NA
3856 4092 NA
3279 4093 NA
3971 4094 NA
2144 4095 NA
615 4096 NA
2804 4097 NA
484 4098 NA
652 4099 NA
616 4100 NA
743 4101 NA
3723 4102 NA
1992 4103 NA
3103 4104 NA
975 4105 NA
3129 4106 NA
2944 4107 NA
296 4108 NA
2145 4109 NA
485 4110 NA
3032 4111 NA
3857 4112 NA
2146 4113 NA
1232 4114 NA
1881 4115 NA
1260 4116 NA
133 4117 NA
1344 4118 NA
976 4119 NA
617 4120 NA
3472 4121 NA
1319 4122 NA
2147 4123 NA
86 4124 NA
2945 3361 NA
3487 3362 NA
2148 3363 NA
3858 3364 NA
486 3365 NA
3473 3366 NA
977 3367 NA
3859 3368 NA
3385 3369 NA
2149 3370 NA
1345 3371 NA
1896 3372 NA
2161 3373 NA
3038 3374 NA
333 3375 NA
3740 3376 NA
3058 3377 NA
495 3378 NA
3741 3379 NA
2380 3380 NA
2812 3381 NA
496 3382 NA
1897 3383 NA
2398 3384 NA
3475 3385 NA
1719 3386 NA
1898 3387 NA
3294 3388 NA
1362 3389 NA
1899 3390 NA
3476 3391 NA
1900 3392 NA
1234 3393 NA
3742 3394 NA
1363 3395 NA
814 3396 NA
3039 3397 NA
497 3398 NA
3295 3399 NA
1901 3400 NA
2399 3401 NA
3390 3402 NA
2489 3403 NA
3296 3404 NA
1902 3405 NA
2813 3406 NA
1982 3407 NA
138 3408 NA
2814 3410 NA
3040 3411 NA
1235 3412 NA
986 3415 NA
1364 3413 NA
2455 3414 NA
987 3416 NA
1365 3417 NA
2381 3418 NA
498 3419 NA
3743 3420 NA
656 3421 NA
259 3423 NA
815 3424 NA
3974 3425 NA
3297 3426 NA
499 3427 NA
1366 3428 NA
139 3429 NA
2162 3430 NA
3490 3431 NA
1624 3432 NA
2163 3433 NA
1903 3434 NA
3391 3435 NA
1367 3436 NA
1983 3437 NA
3975 3438 NA
3744 3439 NA
2815 3440 NA
3392 3441 NA
260 3442 NA
1368 3443 NA
3745 3444 NA
730 3445 NA
1369 3446 NA
1687 3447 NA
1904 3448 NA
816 3449 NA
1370 3450 NA
3059 3451 NA
243 3452 NA
1529 3453 NA
1371 3454 NA
3746 3455 NA
1372 3456 NA
2816 3457 NA
3976 3458 NA
140 3459 NA
500 3460 NA
748 3461 NA
501 3462 NA
3559 3463 NA
2817 3464 NA
3567 3465 NA
797 3466 NA
1905 3467 NA
988 3468 NA
1906 3469 NA
2400 3470 NA
1373 3471 NA
141 3472 NA
1216 3473 NA
2818 3474 NA
2819 3475 NA
4065 3476 NA
3980 3477 NA
1374 3478 NA
2949 3479 NA
3477 3480 NA
675 3481 NA
3747 3482 NA
3491 3483 NA
989 3484 NA
3927 3485 NA
3748 3486 NA
1530 3487 NA
502 3488 NA
1554 3489 NA
3041 3490 NA
2820 3491 NA
4066 3492 NA
2319 3493 NA
3492 3494 NA
657 3495 NA
1907 3496 NA
3413 3497 NA
2323 3498 NA
2164 3499 NA
1375 3500 NA
1688 3501 NA
2165 3502 NA
3905 3503 NA
2821 3504 NA
676 3505 NA
1376 3506 NA
2324 3507 NA
1648 3508 NA
733 3509 NA
1377 3510 NA
2475 3511 NA
2950 3512 NA
1299 3513 NA
990 3514 NA
991 3515 NA
3420 3516 NA
3414 3517 NA
992 3518 NA
4006 3519 NA
305 3520 NA
1555 3521 NA
2822 3522 NA
1908 3523 NA
3930 3524 NA
167 3525 NA
2823 3526 NA
334 3527 NA
3544 3528 NA
3415 3529 NA
993 3530 NA
1909 3531 NA
1236 3532 NA
3928 3533 NA
1558 3534 NA
994 3535 NA
1531 3536 NA
2384 3537 NA
995 3538 NA
1378 3539 NA
2166 3540 NA
2320 3541 NA
3298 3542 NA
2981 3543 NA
142 3544 NA
1155 3545 NA
1720 3546 NA
2401 3547 NA
1910 3548 NA
798 3549 NA
3749 3550 NA
1559 3551 NA
2951 3552 NA
3416 3553 NA
3299 3554 NA
3750 3555 NA
2167 3556 NA
308 3557 NA
2402 3558 NA
996 3559 NA
3931 3560 NA
1156 3561 NA
3906 3562 NA
2168 3563 NA
3132 3564 NA
2385 3565 NA
3751 3566 NA
3300 3567 NA
3932 3568 NA
3417 3569 NA
1532 3570 NA
3752 3571 NA
3060 3572 NA
1556 3573 NA
2169 3574 NA
1379 3575 NA
1911 3576 NA
1157 3577 NA
1533 3578 NA
1560 3579 NA
3133 3580 NA
2805 3581 NA
3724 3582 NA
3033 3583 NA
1320 3584 NA
3725 3585 NA
744 3586 NA
3726 3587 NA
3727 3588 NA
3034 3589 NA
2150 3590 NA
2806 3591 NA
487 3592 NA
4002 3593 NA
1621 3594 NA
1717 3595 NA
978 3596 NA
1882 3597 NA
488 3598 NA
3728 3599 NA
3972 3600 NA
1883 3601 NA
745 3602 NA
3729 3603 NA
3730 3604 NA
2473 3605 NA
2377 3606 NA
2151 3607 NA
1346 3608 NA
1347 3609 NA
1645 3610 NA
3093 3611 NA
4071 3612 NA
1348 3613 NA
2807 3614 NA
1884 3615 NA
4064 3616 NA
2298 3617 NA
1349 3618 NA
237 3619 NA
1646 3620 NA
1885 3621 NA
3731 3622 NA
1697 3623 NA
1350 3624 NA
3732 3625 NA
238 3626 NA
489 3627 NA
3280 3628 NA
1528 3629 NA
3488 3630 NA
812 3631 NA
1212 3632 NA
979 3633 NA
1351 3634 NA
1886 3635 NA
653 3636 NA
1352 3637 NA
3489 3638 NA
1213 3639 NA
2152 3640 NA
980 3641 NA
2946 3642 NA
3733 3643 NA
1981 3644 NA
1214 3645 NA
490 3646 NA
3281 3647 NA
2947 3648 NA
257 3649 NA
3282 3650 NA
981 3651 NA
239 3652 NA
491 3653 NA
3386 3654 NA
492 3655 NA
332 3656 NA
3283 3657 NA
746 3658 NA
240 3659 NA
3387 3660 NA
1353 3661 NA
982 3662 NA
1354 3663 NA
3284 3664 NA
729 3665 NA
654 3666 NA
2153 3667 NA
4003 3668 NA
1355 3669 NA
3130 3670 NA
1887 3671 NA
3973 3672 NA
4043 3673 NA
983 3674 NA
1356 3675 NA
3734 3676 NA
1647 3677 NA
3735 3678 NA
1686 3679 NA
1729 3680 NA
1888 3681 NA
3736 3682 NA
3556 3683 NA
307 3684 NA
3285 3685 NA
2948 3686 NA
3035 3687 NA
3925 3688 NA
3286 3689 NA
3055 3690 NA
3737 3691 NA
1152 3692 NA
3287 3693 NA
3388 3694 NA
1889 3695 NA
2977 3696 NA
2378 3697 NA
1890 3698 NA
3557 3699 NA
164 3700 NA
3056 3701 NA
3389 3702 NA
2808 3703 NA
3410 3704 NA
2379 3705 NA
2154 3706 NA
493 3707 NA
1552 3708 NA
984 3709 NA
655 3710 NA
2155 3711 NA
1298 3712 NA
2156 3713 NA
3474 3714 NA
4004 3715 NA
1153 3716 NA
3288 3717 NA
3131 3718 NA
134 3719 NA
3411 3720 NA
1357 3721 NA
1358 3722 NA
1622 3723 NA
789 3724 NA
985 3725 NA
3057 3726 NA
135 3727 NA
1553 3728 NA
2157 3729 NA
1891 3730 NA
3036 3731 NA
1154 3732 NA
3738 3733 NA
1718 3734 NA
136 3735 NA
2978 3736 NA
494 3737 NA
3289 3738 NA
747 3739 NA
3926 3740 NA
3037 3741 NA
2809 3742 NA
3111 3743 NA
322 3744 NA
3739 3745 NA
1892 3746 NA
3290 3747 NA
2979 3748 NA
1359 3749 NA
241 3750 NA
1135 3751 NA
674 3752 NA
3558 3753 NA
4005 3754 NA
2158 3755 NA
3412 3756 NA
3291 3757 NA
3566 3758 NA
2299 3759 NA
3979 3760 NA
1360 3761 NA
2159 3762 NA
3292 3763 NA
165 3764 NA
1233 3765 NA
3293 3766 NA
242 3767 NA
3532 3768 NA
1276 3769 NA
2160 3770 NA
2474 3771 NA
2317 3772 NA
1893 3773 NA
2810 3774 NA
1215 3775 NA
166 3776 NA
1136 3777 NA
1361 3778 NA
258 3779 NA
1700 3780 NA
1894 3781 NA
1895 3782 NA
2811 3783 NA
2318 3784 NA
137 3785 NA
1623 3786 NA
813 3787 NA
627 3788 NA
628 3789 NA
289 3790 NA
784 3791 NA
3868 3792 NA
3107 3793 NA
3343 3794 NA
629 3795 NA
1262 3796 NA
1100 3797 NA
1101 3798 NA
3869 3799 NA
3536 3800 NA
2433 3801 NA
297 3802 NA
2919 3803 NA
2258 3804 NA
1489 3805 NA
3344 3806 NA
781 3807 NA
630 3808 NA
1694 3809 NA
1490 3810 NA
1102 3811 NA
1268 3812 NA
1993 3813 NA
1491 3814 NA
3345 3815 NA
3870 3816 NA
3108 3817 NA
692 3818 NA
2434 3819 NA
3346 3820 NA
99 3821 NA
100 3822 NA
1269 3823 NA
1584 3824 NA
3347 3825 NA
1263 3826 NA
1288 3827 NA
1492 3828 NA
1493 3829 NA
201 3830 NA
2259 3831 NA
2260 3832 NA
1684 3833 NA
101 3834 NA
3871 3835 NA
202 3836 NA
793 3837 NA
1270 3838 NA
3086 3839 NA
102 3840 NA
1103 3841 NA
631 3842 NA
1178 3843 NA
632 3844 NA
794 3845 NA
4025 3846 NA
1104 3847 NA
2261 3848 NA
3440 3849 NA
3348 3850 NA
298 3851 NA
3087 3852 NA
633 3853 NA
3349 3854 NA
2999 3855 NA
1695 3856 NA
1105 3857 NA
634 3858 NA
290 3859 NA
2920 3860 NA
1301 3861 NA
103 3862 NA
299 3863 NA
1494 3864 NA
3109 3865 NA
1264 3866 NA
313 3867 NA
635 3868 NA
104 3869 NA
2921 3870 NA
3872 3871 NA
3520 3872 NA
1585 3873 NA
3350 3874 NA
4037 3875 NA
105 3876 NA
4033 3877 NA
1106 3878 NA
1730 3879 NA
3000 3880 NA
3873 3881 NA
1107 3882 NA
636 3883 NA
4038 3884 NA
1108 3885 NA
1179 3886 NA
782 3887 NA
1109 3888 NA
2262 3889 NA
1685 3890 NA
113 3891 NA
3874 3892 NA
2342 3893 NA
1265 3894 NA
1507 3895 NA
637 3896 NA
1696 3897 NA
2922 3898 NA
1508 3899 NA
1495 3900 NA
3946 3901 NA
1110 3902 NA
1122 3903 NA
4026 3904 NA
2923 3905 NA
3524 3906 NA
3880 3907 NA
3537 3908 NA
693 3909 NA
3351 3910 NA
3541 3911 NA
783 3912 NA
1111 3913 NA
2263 3914 NA
3360 3915 NA
106 3916 NA
4050 3917 NA
3352 3918 NA
301 3919 NA
2264 4325 NA
3521 4326 NA
795 4327 NA
114 4328 NA
107 4329 NA
3525 4330 NA
1586 4331 NA
1123 4332 NA
2265 4333 NA
3875 4334 NA
4027 4335 NA
115 4336 NA
1496 4337 NA
3538 4338 NA
3001 4339 NA
116 4340 NA
3353 4341 NA
3354 4342 NA
2435 4343 NA
1124 4344 NA
3876 4345 NA
3090 4346 NA
3100 4347 NA
4040 4348 NA
1112 4349 NA
2266 4350 NA
2451 4351 NA
2274 4352 NA
1266 4353 NA
638 4354 NA
2343 4355 NA
3881 4356 NA
108 4357 NA
3355 4358 NA
2267 4359 NA
640 4360 NA
1113 4361 NA
731 4362 NA
1180 4363 NA
1272 4364 NA
2439 4365 NA
316 4366 NA
109 4367 NA
3361 4368 NA
3356 4369 NA
732 4370 NA
3002 4371 NA
3882 4372 NA
1114 4373 NA
110 4374 NA
2268 4375 NA
2275 4376 NA
1289 4377 NA
1497 4378 NA
3977 4379 NA
1290 4380 NA
203 4381 NA
1498 4382 NA
3526 4383 NA
3362 4384 NA
1115 4385 NA
2269 4386 NA
2382 4387 NA
3883 4388 NA
3441 4389 NA
111 4390 NA
3539 4391 NA
1509 4392 NA
1499 4393 NA
1500 4394 NA
3877 4395 NA
3363 4396 NA
323 4397 NA
3978 4398 NA
1271 4399 NA
1955 4400 NA
3803 4401 NA
1689 4402 NA
822 4403 NA
3804 4404 NA
2411 4405 NA
2869 4406 NA
3805 4407 NA
1571 4408 NA
3806 4409 NA
557 4410 NA
558 4411 NA
2412 4412 NA
3431 4413 NA
3564 4414 NA
2870 4415 NA
1047 4416 NA
1427 4417 NA
559 4418 NA
683 4419 NA
2208 4420 NA
756 4421 NA
560 4422 NA
36 4423 NA
1727 4424 NA
3432 4425 NA
1956 4427 NA
37 4428 NA
2209 4429 NA
271 4430 NA
3096 4431 NA
2334 4432 NA
1957 4433 NA
2871 4434 NA
1428 4435 NA
2480 4436 NA
3112 4437 NA
561 4438 NA
1173 4439 NA
3069 4440 NA
562 4441 NA
3807 4442 NA
663 4443 NA
1429 4444 NA
1958 4445 NA
1572 4446 NA
3808 4447 NA
563 4448 NA
1543 4449 NA
757 4450 NA
1728 4451 NA
2991 4452 NA
564 4453 NA
2210 4454 NA
1430 4455 NA
152 4456 NA
1048 4457 NA
4013 4458 NA
1690 4459 NA
1959 4460 NA
565 4461 NA
3398 4462 NA
566 4464 NA
823 4465 NA
3937 4466 NA
38 4467 NA
567 4468 NA
664 4469 NA
758 4470 NA
3809 4471 NA
1960 4472 NA
1573 4473 NA
568 4474 NA
1544 4475 NA
569 4476 NA
3138 4477 NA
570 4478 NA
1244 4479 NA
3433 4480 NA
3915 4481 NA
2211 4482 NA
39 4483 NA
1961 4484 NA
1431 4485 NA
2335 4486 NA
3436 4487 NA
3810 4488 NA
3500 4489 NA
1962 4490 NA
2481 4491 NA
1963 4492 NA
1174 4493 NA
3941 4494 NA
40 4495 NA
1964 4496 NA
41 4497 NA
759 4498 NA
571 4499 NA
4035 4500 NA
684 4501 NA
572 4502 NA
573 4503 NA
2482 4504 NA
799 4505 NA
1432 4506 NA
3942 4507 NA
1175 4508 NA
1159 4509 NA
3811 4510 NA
1656 4511 NA
2212 4512 NA
1625 4513 NA
1965 4514 NA
689 4515 NA
2213 4516 NA
3418 4517 NA
3434 4518 NA
1433 4519 NA
824 4520 NA
3419 4521 NA
3501 4522 NA
194 4523 NA
42 4524 NA
1279 4525 NA
1282 4526 NA
1966 4527 NA
1434 4528 NA
168 4529 NA
1049 4530 NA
195 4531 NA
574 4532 NA
3929 4533 NA
1435 4534 NA
685 4535 NA
1657 4536 NA
169 4537 NA
2214 4538 NA
2483 4539 NA
690 4540 NA
1300 4541 NA
3812 4542 NA
3813 4543 NA
2992 4544 NA
3043 4545 NA
1967 4546 NA
4014 4547 NA
1578 4548 NA
2321 4549 NA
1968 4550 NA
3814 4551 NA
188 4552 NA
1160 4553 NA
1436 4554 NA
3565 4555 NA
2337 4556 NA
2980 4557 NA
1050 4558 NA
1051 4559 NA
2413 4560 NA
1161 4561 NA
2993 4562 NA
43 4563 NA
691 4564 NA
1557 4565 NA
2215 4566 NA
44 4567 NA
2872 4568 NA
1280 4569 NA
575 4570 NA
686 4571 NA
311 4572 NA
3478 4573 NA
4069 4574 NA
3502 4575 NA
45 4576 NA
2322 4577 NA
576 4578 NA
189 4579 NA
3437 4580 NA
2270 4581 NA
1437 4582 NA
1052 4583 NA
577 4584 NA
1116 4585 NA
272 4586 NA
578 4587 NA
190 4588 NA
1117 4589 NA
1579 4590 NA
2216 4591 NA
2484 4592 NA
1501 4593 NA
3815 4594 NA
46 4595 NA
191 4596 NA
1502 4597 NA
2338 4598 NA
1053 4599 NA
273 4600 NA
4039 4601 NA
1438 4602 NA
1969 4603 NA
1970 4604 NA
1118 4605 NA
196 4606 NA
1574 4607 NA
342 4608 NA
3314 4609 NA
3836 4610 NA
1673 4611 NA
3141 4612 NA
1077 4613 NA
276 4614 NA
2892 4615 NA
599 4616 NA
772 4617 NA
68 4618 NA
1464 4619 NA
1465 4620 NA
1662 4621 NA
1256 4622 NA
1990 4623 NA
2893 4624 NA
69 4625 NA
1078 4626 NA
600 4627 NA
3082 4628 NA
3837 4629 NA
4016 4630 NA
2894 4631 NA
3315 4632 NA
2487 4633 NA
4023 4634 NA
1079 4635 NA
3838 4636 NA
2895 4637 NA
3503 4638 NA
197 4639 NA
285 4640 NA
3316 4641 NA
70 4642 NA
3317 4643 NA
827 4644 NA
1580 4645 NA
1466 4646 NA
1674 4647 NA
760 4648 NA
3839 4649 NA
3318 4650 NA
198 4651 NA
2896 4652 NA
71 4653 NA
3083 4654 NA
2234 4655 NA
1080 4656 NA
3943 4657 NA
277 4658 NA
828 4659 NA
1675 4660 NA
72 4661 NA
3319 4662 NA
601 4663 NA
312 4664 NA
2235 4665 NA
278 4666 NA
1257 4667 NA
1467 4668 NA
1468 4669 NA
1176 4670 NA
3840 4671 NA
2488 4672 NA
3084 4673 NA
1469 4678 NA
1470 4679 NA
3944 4680 NA
3504 4681 NA
3320 4682 NA
602 4683 NA
286 4684 NA
1081 4685 NA
2995 4687 NA
73 4688 NA
291 4689 NA
2236 4690 NA
279 4691 NA
